source,path,suffix,category,cyrillic_share,words,bytes,tokenizer,tokens,tokens_per_word,tokens_per_kbyte,heuristic_tokens
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\docs\archive\2025-reporting-consolidation\request.md,.md,en,0.0,124,965,qwen3,206,1.6613,213.472,162
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\docs\spec\_capabilities.yaml,.yaml,yaml,0.0,256,3366,qwen3,747,2.918,221.925,1152
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\docs\spec\contracts\api.md,.md,en,0.0,475,3680,qwen3,935,1.9684,254.076,618
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\docs\spec\contracts\canonical-observation.md,.md,en,0.0,200,1911,qwen3,455,2.275,238.095,260
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\docs\spec\contracts\events.md,.md,en,0.0,571,4244,qwen3,1011,1.7706,238.219,743
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\docs\spec\contracts\README.md,.md,en,0.0,232,1897,qwen3,405,1.7457,213.495,302
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\infra\postgres\README.md,.md,en,0.0,249,1904,qwen3,501,2.012,263.13,324
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\legacy\README.md,.md,en,0.0,122,862,qwen3,201,1.6475,233.179,159
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\README.md,.md,en,0.0,364,2991,qwen3,926,2.544,309.595,474
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\tests\system\fixtures\approve.json,.json,yaml,0.0,40,442,qwen3,140,3.5,316.742,180
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\tests\system\fixtures\reject.json,.json,yaml,0.0,40,454,qwen3,144,3.6,317.181,180
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\tests\system\README.md,.md,en,0.0,132,997,qwen3,231,1.75,231.695,172
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\WORKER.md,.md,en,0.0,218,1449,qwen3,337,1.5459,232.574,284
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\case.yaml,.yaml,yaml,0.0,49,524,qwen3,157,3.2041,299.618,221
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\hidden_suite\test_acceptance.py,.py,code,0.0,97,1135,qwen3,337,3.4742,296.916,262
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\input.md,.md,en,0.0,126,866,qwen3,202,1.6032,233.256,164
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\oracle.yaml,.yaml,yaml,0.0,73,1053,qwen3,296,4.0548,281.102,329
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\seed\docs\spec\_capabilities.yaml,.yaml,yaml,0.0,26,338,qwen3,79,3.0385,233.728,117
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\seed\docs\spec\security\ratelimit.md,.md,en,0.0,65,453,qwen3,114,1.7538,251.656,85
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\seed\src\ratelimit\limiter.py,.py,code,0.0,106,999,qwen3,244,2.3019,244.244,287
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\seed\tests\test_limiter.py,.py,code,0.0,24,275,qwen3,80,3.3333,290.909,65
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\WORKER.md,.md,en,0.0,116,728,qwen3,186,1.6034,255.495,151
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M02-policy-stats\case.yaml,.yaml,yaml,0.0,59,627,qwen3,180,3.0508,287.081,266
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M02-policy-stats\hidden_suite\test_acceptance.py,.py,code,0.0,350,4014,qwen3,1194,3.4114,297.459,946
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M02-policy-stats\input.md,.md,en,0.0,252,1919,qwen3,464,1.8413,241.793,328
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M02-policy-stats\oracle.yaml,.yaml,yaml,0.0,163,2473,qwen3,704,4.319,284.674,734
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M02-policy-stats\WORKER.md,.md,en,0.0,116,736,qwen3,186,1.6034,252.717,151
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\case.yaml,.yaml,yaml,0.0,122,1085,qwen3,296,2.4262,272.811,549
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\hidden_suite\test_acceptance.py,.py,code,0.0,63,877,qwen3,184,2.9206,209.806,171
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\input.md,.md,en,0.0,186,1298,qwen3,291,1.5645,224.191,242
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\oracle.yaml,.yaml,yaml,0.0,101,1275,qwen3,359,3.5545,281.569,455
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\seed\docs\spec\_capabilities.yaml,.yaml,yaml,0.0,29,371,qwen3,82,2.8276,221.024,131
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\seed\docs\spec\monitoring\usage_stats.md,.md,en,0.0,57,387,qwen3,86,1.5088,222.222,75
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\seed\src\monitoring\usage_stats.py,.py,code,0.0,45,403,qwen3,101,2.2444,250.62,122
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\WORKER.md,.md,en,0.0,84,557,qwen3,128,1.5238,229.803,110
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T044310Z\20260921T044310Z-M01-cooldown-1\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,139,5571,qwen3,2294,16.5036,411.775,181
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T044310Z\20260921T044310Z-M01-cooldown-1\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,44,765,qwen3,409,9.2955,534.641,58
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-1\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,266,24190,qwen3,11309,42.515,467.507,346
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-1\sandbox\.deltafuse\gate-journal.jsonl,.jsonl,en,0.0,3496,53288,qwen3,27165,7.7703,509.777,4545
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-1\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,60,1015,qwen3,544,9.0667,535.961,78
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-2\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,212,11687,qwen3,4907,23.1462,419.868,276
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-2\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,60,1015,qwen3,538,8.9667,530.049,78
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-3\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,534,28696,qwen3,12840,24.0449,447.449,695
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-3\sandbox\.deltafuse\gate-journal.jsonl,.jsonl,en,0.0,3496,53516,qwen3,27036,7.7334,505.195,4545
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-3\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,60,1019,qwen3,539,8.9833,528.95,78
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T072327Z\20260921T072327Z-M01-cooldown-1\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,508,14084,qwen3,5454,10.7362,387.248,661
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T072327Z\20260921T072327Z-M01-cooldown-1\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,74,1271,qwen3,660,8.9189,519.276,97
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T081038Z\20260921T081038Z-M01-cooldown-1\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,708,23349,qwen3,9162,12.9407,392.394,921
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T081038Z\20260921T081038Z-M01-cooldown-1\sandbox\.deltafuse\gate-journal.jsonl,.jsonl,en,0.0,46,635,qwen3,297,6.4565,467.717,60
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T081038Z\20260921T081038Z-M01-cooldown-1\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,152,2568,qwen3,1369,9.0066,533.1,198
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q0-qualification-baseline\README.md,.md,cyrillic,0.7009,3438,38349,llama3,8445,2.4564,220.214,7564
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q4-analyze-routing\1-AUDIT.md,.md,en,0.0,1051,7014,llama3,1598,1.5205,227.83,1367
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q4-analyze-routing\2-DECOMPOSE.md,.md,en,0.0,673,4291,llama3,1078,1.6018,251.223,875
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q4-analyze-routing\3-EXECUTE.md,.md,en,0.0,594,3582,llama3,892,1.5017,249.023,773
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q6-fuse-back\1-AUDIT.md,.md,en,0.0,1077,7154,llama3,1616,1.5005,225.888,1401
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q6-fuse-back\2-DECOMPOSE.md,.md,en,0.0,672,4363,llama3,1068,1.5893,244.786,874
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q6-fuse-back\3-EXECUTE.md,.md,en,0.0,642,3885,llama3,926,1.4424,238.353,835
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\README.md,.md,cyrillic,0.7939,4046,49321,llama3,10012,2.4745,202.997,8902
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\REVISION-aw.md,.md,cyrillic,0.6484,449,5131,llama3,1129,2.5145,220.035,988
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\tokenizer-calibration\TASK.md,.md,en,0.0,1377,11293,llama3,2996,2.1757,265.297,1791
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\bench.md,.md,en,0.0,134,1238,llama3,292,2.1791,235.864,175
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\bench.ru.md,.md,cyrillic,0.5363,126,1750,llama3,389,3.0873,222.286,278
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\context-model.md,.md,cyrillic,0.0011,1133,9322,llama3,2031,1.7926,217.872,2493
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\context-model.ru.md,.md,cyrillic,0.6542,998,13253,llama3,2566,2.5711,193.617,2196
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\artifact-writer.md,.md,en,0.0,717,5860,llama3,1458,2.0335,248.805,933
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\artifact-writer.ru.md,.md,cyrillic,0.5037,697,8110,llama3,1847,2.6499,227.744,1534
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\board-snapshot.md,.md,cyrillic,0.0014,1092,7677,llama3,1955,1.7903,254.657,2403
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\board-snapshot.ru.md,.md,cyrillic,0.6368,488,5062,llama3,1123,2.3012,221.849,1074
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\halt.md,.md,cyrillic,0.0019,849,5431,llama3,1450,1.7079,266.986,1868
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\halt.ru.md,.md,cyrillic,0.5119,321,3250,llama3,764,2.3801,235.077,707
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\leash.md,.md,cyrillic,0.0016,887,6047,llama3,1561,1.7599,258.145,1952
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\leash.ru.md,.md,cyrillic,0.5604,445,4583,llama3,998,2.2427,217.761,980
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\core-and-worker.md,.md,cyrillic,0.007,547,3401,llama3,847,1.5484,249.044,1204
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\core-and-worker.ru.md,.md,cyrillic,0.6179,470,4765,llama3,1028,2.1872,215.74,1034
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\README.md,.md,cyrillic,0.0022,562,4935,llama3,1155,2.0552,234.043,1237
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\README.ru.md,.md,cyrillic,0.3884,536,6010,llama3,1311,2.4459,218.136,1180
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\roles.md,.md,cyrillic,0.0013,1151,7915,llama3,1821,1.5821,230.069,2533
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\roles.ru.md,.md,cyrillic,0.7021,1091,12327,llama3,2553,2.3401,207.106,2401
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\small-llm-contract.md,.md,cyrillic,0.0025,536,3845,llama3,898,1.6754,233.55,1180
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\small-llm-contract.ru.md,.md,cyrillic,0.7174,470,5831,llama3,1168,2.4851,200.309,1034
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\state-machine.md,.md,cyrillic,0.0009,1477,11235,llama3,2605,1.7637,231.865,3250
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\state-machine.ru.md,.md,cyrillic,0.637,1247,16562,llama3,3039,2.437,183.492,2744
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\testing-strategy.md,.md,cyrillic,0.4521,2241,25420,llama3,5913,2.6386,232.612,4931
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\using.md,.md,cyrillic,0.0007,1868,14040,llama3,3154,1.6884,224.644,4110
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\using.ru.md,.md,cyrillic,0.4868,1659,18978,llama3,3834,2.311,202.023,3650
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\workflow.md,.md,cyrillic,0.0015,2460,18951,llama3,4432,1.8016,233.866,5412
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\workflow.ru.md,.md,cyrillic,0.6489,2533,30995,llama3,6155,2.4299,198.58,5573
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\capability.descriptor.yaml,.yaml,yaml,0.0,26,325,llama3,80,3.0769,246.154,117
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\change.descriptor.yaml,.yaml,yaml,0.0,53,515,llama3,147,2.7736,285.437,239
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\coverage.descriptor.yaml,.yaml,yaml,0.0,24,299,llama3,74,3.0833,247.492,108
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\decision.descriptor.yaml,.yaml,yaml,0.0,52,472,llama3,149,2.8654,315.678,234
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\evidence.descriptor.yaml,.yaml,yaml,0.0,50,498,llama3,135,2.7,271.084,225
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\lock.descriptor.yaml,.yaml,yaml,0.0,24,302,llama3,75,3.125,248.344,108
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\manifest.json,.json,yaml,0.0,100,1391,llama3,339,3.39,243.71,450
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\receipt.schema.yaml,.yaml,yaml,0.0,166,1797,llama3,473,2.8494,263.216,747
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\routing.descriptor.yaml,.yaml,yaml,0.0,28,325,llama3,85,3.0357,261.538,126
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\slice.descriptor.yaml,.yaml,yaml,0.0,61,596,llama3,171,2.8033,286.913,275
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\spec-delta.descriptor.yaml,.yaml,yaml,0.0,43,430,llama3,124,2.8837,288.372,194
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\task.descriptor.yaml,.yaml,yaml,0.0,69,641,llama3,192,2.7826,299.532,311
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\capability.schema.yaml,.yaml,yaml,0.0,153,2162,llama3,440,2.8758,203.515,689
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\change.schema.yaml,.yaml,yaml,0.0,292,3176,llama3,844,2.8904,265.743,1314
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\coverage.schema.yaml,.yaml,yaml,0.0,114,1467,llama3,355,3.114,241.99,513
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\decision.schema.yaml,.yaml,yaml,0.0,119,1190,llama3,332,2.7899,278.992,536
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\evidence.schema.yaml,.yaml,yaml,0.0,156,1697,llama3,481,3.0833,283.441,702
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\lock.schema.yaml,.yaml,yaml,0.0,88,996,llama3,265,3.0114,266.064,396
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\routing.schema.yaml,.yaml,yaml,0.0,104,1214,llama3,305,2.9327,251.236,468
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\slice.schema.yaml,.yaml,yaml,0.0,123,1337,llama3,388,3.1545,290.202,554
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\spec-delta.schema.yaml,.yaml,yaml,0.0,85,878,llama3,241,2.8353,274.487,383
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\task.schema.yaml,.yaml,yaml,0.0,144,1528,llama3,423,2.9375,276.832,648
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\analyze\SKILL.md,.md,en,0.0,737,5330,llama3,1226,1.6635,230.019,959
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\declare\SKILL.md,.md,en,0.0,513,3451,llama3,779,1.5185,225.732,667
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\decompose\SKILL.md,.md,en,0.0,435,3120,llama3,753,1.731,241.346,566
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\implement\SKILL.md,.md,en,0.0,415,2854,llama3,646,1.5566,226.349,540
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\intake\SKILL.md,.md,en,0.0,471,3244,llama3,775,1.6454,238.903,613
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\run\SKILL.md,.md,en,0.0,434,2717,llama3,695,1.6014,255.797,565
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\specify\SKILL.md,.md,cyrillic,0.002,561,3881,llama3,900,1.6043,231.899,1235
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\verify\SKILL.md,.md,en,0.0,468,3236,llama3,754,1.6111,233.004,609
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\.deltafuse\config.yaml,.yaml,yaml,0.0,49,564,llama3,168,3.4286,297.872,221
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\AGENTS.md,.md,en,0.0,300,2169,llama3,500,1.6667,230.521,390
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\analysis.md,.md,en,0.0,52,342,llama3,77,1.4808,225.146,68
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\change.yaml,.yaml,yaml,0.0,63,559,llama3,159,2.5238,284.436,284
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\coverage.yaml,.yaml,yaml,0.0,22,325,llama3,89,4.0455,273.846,99
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\design.md,.md,en,0.0,44,352,llama3,63,1.4318,178.977,58
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\evidence\green\evidence.yaml,.yaml,yaml,0.0,31,358,llama3,111,3.5806,310.056,140
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\evidence\red\evidence.yaml,.yaml,yaml,0.0,30,290,llama3,86,2.8667,296.552,135
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\request.md,.md,en,0.0,47,300,llama3,71,1.5106,236.667,62
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\routing.yaml,.yaml,yaml,0.0,25,235,llama3,55,2.2,234.043,113
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\slices\SLICE-01.md,.md,en,0.0,92,714,llama3,193,2.0978,270.308,120
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\spec-delta.md,.md,en,0.0,40,344,llama3,97,2.425,281.977,52
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\tasks\TASK-001-template.md,.md,en,0.0,66,504,llama3,134,2.0303,265.873,86
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\verification.md,.md,en,0.0,59,394,llama3,104,1.7627,263.959,77
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\CHANGELOG.md,.md,en,0.0,30,213,llama3,57,1.9,267.606,39
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\archive\README.md,.md,en,0.0,25,175,llama3,30,1.2,171.429,33
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\changes\README.md,.md,en,0.0,47,323,llama3,75,1.5957,232.198,62
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\decisions\DEC-0000-template.md,.md,en,0.0,94,661,llama3,162,1.7234,245.083,123
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\decisions\README.md,.md,en,0.0,78,601,llama3,132,1.6923,219.634,102
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\intake\README.md,.md,en,0.0,60,391,llama3,82,1.3667,209.719,78
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\spec\context.md,.md,en,0.0,60,416,llama3,91,1.5167,218.75,78
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\spec\README.md,.md,cyrillic,0.0117,228,1595,llama3,350,1.5351,219.436,502
